id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,spd,pull,wbsr,fv,wbsr_pa,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,wbsr_pa_p,spd_p,pull_p,age_days,age_p,pscore,score_p,level
665846,Jesús Bastidas,2238,604,525,389,127,70,31,1,25,140,23.2,52,8.6,342,1199,0.242,0.224,0.334,0.322,0.448,0.382,0.341,0.313,0.28,28.5,87.2,22.0,35.2,27,6.9,4.5,7.1,"{'UPId': 'sa916969', 'PlayerId': None, 'MLBAMId': 665846, 'MinorMasterId': 'sa916969', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Jesus Bastidas', 'FirstName': 'Jesús', 'LastName': 'Bastidas', 'firstLastName': 'Jesús Bastidas', 'NameKorean': None, 'Height': 68, 'Weight': 188, 'BirthDate': '1998-09-14T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B/SS', 'BirthCity': 'Barquisimeto', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jess-bastidas/sa916969/stats?position=2B/SS', 'HeightDisplay': '5\'8""', 'Age': 26, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 3, 'AgeDays': 10, 'AgeDisplayOld': '26 years, 3 months, 10 days', 'BirthDateDisplay': '9/14/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 3 months, 10 days'}","{'mlbamid': 665846, 'playerid': None, 'minormasterid': 'sa916969', 'masterid': 'sa916969', 'teamid': 21, 'minorfranchid': 321, 'transdate': '2024-02-24T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 21, 'lminorfranchid': 14, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa916969', 'MLB_FullName': 'Houston Astros', 'MLB_ShortName': 'Astros', 'MLB_AbbName': 'HOU', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,665846,sa916969,26,"26 years, 3 months, 10 days",R,R,2B/SS,/players/jess-bastidas/sa916969/stats?position=2B/SS,Houston Astros,Astros,HOU,5.51594,0.48072,0.652108,0,0.0010796490066225166,0.4765432098765432,0.24074074074074073,0.35432098765432096,0.6370370370370371,0.5493827160493827,0.37777777777777777,0.3925925925925926,0.9740740740740741,0.4283950617283951,0.5925925925925926,0.09876543209876543,0.7061728395061728,0.6123456790123457,0.7308641975308642,9590,0.6518518518518519,13.967334247828077,0.6888888888888889,AAA
687957,Dustin Harris,2238,557,485,369,131,96,22,3,10,123,22.1,57,10.2,229,1008,0.27,0.228,0.352,0.319,0.39,0.312,0.328,0.288,0.337,22.7,84.2,18.0,23.0,12,3.3,2.2,5.9,"{'UPId': '25705', 'PlayerId': 25705, 'MLBAMId': 687957, 'MinorMasterId': 'sa3010279', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Dustin Harris', 'FirstName': 'Dustin', 'LastName': 'Harris', 'firstLastName': 'Dustin Harris', 'NameKorean': None, 'Height': 74, 'Weight': 185, 'BirthDate': '1999-07-08T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'DH', 'BirthCity': '', 'College': 'St. Petersburg JC', 'Debut': '2024-09-28T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/dustin-harris/25705/stats?position=DH', 'HeightDisplay': '6\'2""', 'Age': 25, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 5, 'AgeDays': 16, 'AgeDisplayOld': '25 years, 5 months, 16 days', 'BirthDateDisplay': '7/8/1999', 'DeathDateDisplay': None, 'servicetime': '0.000', 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '25 years, 5 months, 16 days'}","{'mlbamid': 687957, 'playerid': 25705, 'minormasterid': 'sa3010279', 'masterid': '25705', 'teamid': 13, 'minorfranchid': 333, 'transdate': '2024-09-24T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 13, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '25705', 'MLB_FullName': 'Texas Rangers', 'MLB_ShortName': 'Rangers', 'MLB_AbbName': 'TEX', 'MiLB_FullName': None, 'llevel1': 'MLB'}",25705.0,687957,sa3010279,25,"25 years, 5 months, 16 days",L,R,DH,/players/dustin-harris/25705/stats?position=DH,Texas Rangers,Rangers,TEX,6.622,0.487871,1.00709,40+,0.0018080610412926391,0.5407407407407407,0.39753086419753086,0.43333333333333335,0.17407407407407408,0.24320987654320989,0.7185185185185186,0.050617283950617285,0.8382716049382716,0.044444444444444446,0.21358024691358024,0.2839506172839506,0.7555555555555555,0.8024691358024691,0.7777777777777778,9291,0.7604938271604939,11.022466087486666,0.5654320987654321,AAA
676625,Rylan Bannon,2229,536,434,300,96,54,22,2,18,136,25.4,93,17.4,308,976,0.221,0.195,0.366,0.347,0.406,0.315,0.344,0.309,0.277,31.6,88.0,15.0,37.7,16,5.3,3.0,4.6,"{'UPId': '19768', 'PlayerId': 19768, 'MLBAMId': 676625, 'MinorMasterId': 'sa3004162', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'rylan bannon', 'FirstName': 'Rylan', 'LastName': 'Bannon', 'firstLastName': 'Rylan Bannon', 'NameKorean': None, 'Height': 68, 'Weight': 180, 'BirthDate': '1996-04-22T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B/3B/DH', 'BirthCity': '', 'College': 'Xavier', 'Debut': '2022-05-12T00:00:00', 'LastGame': '2023-04-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/rylan-bannon/19768/stats?position=2B/3B/DH', 'HeightDisplay': '5\'8""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 8, 'AgeDays': 2, 'AgeDisplayOld': '28 years, 8 months, 2 days', 'BirthDateDisplay': '4/22/1996', 'DeathDateDisplay': None, 'servicetime': '0.028', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2023, 'AgeDisplay': '28 years, 8 months, 2 days'}","{'mlbamid': 676625, 'playerid': 19768, 'minormasterid': 'sa3004162', 'masterid': '19768', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 8, 'lminorfranchid': 16, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '19768', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",19768.0,676625,sa3004162,28,"28 years, 8 months, 2 days",R,R,2B/3B/DH,/players/rylan-bannon/19768/stats?position=2B/3B/DH,Free Agent,,,5.3934,0.485149,0.406766,40,0.0007588917910447762,0.3333333333333333,0.9654320987654321,0.07777777777777778,0.20246913580246914,0.5049382716049383,0.20617283950617285,0.5407407407407407,0.6222222222222222,0.5901234567901235,0.41728395061728396,0.6185185185185185,0.6814814814814815,0.582716049382716,0.762962962962963,10462,0.3037037037037037,7.328632830361225,0.3851851851851852,AAA
670870,Yunior Severino,2223,564,489,342,124,80,21,2,21,154,27.3,66,11.7,363,1036,0.254,0.231,0.34,0.324,0.434,0.4,0.337,0.321,0.321,35.0,89.7,8.0,42.1,31,9.1,5.5,6.5,"{'UPId': 'sa3003185', 'PlayerId': None, 'MLBAMId': 670870, 'MinorMasterId': 'sa3003185', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'yunior severino', 'FirstName': 'Yunior', 'LastName': 'Severino', 'firstLastName': 'Yunior Severino', 'NameKorean': None, 'Height': 72, 'Weight': 189, 'BirthDate': '1999-10-03T00:00:00', 'Bats': 'S', 'Throws': 'R', 'Position': '2B/3B', 'BirthCity': 'Santo Domingo', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/yunior-severino/sa3003185/stats?position=2B/3B', 'HeightDisplay': '6\'0""', 'Age': 25, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 2, 'AgeDays': 21, 'AgeDisplayOld': '25 years, 2 months, 21 days', 'BirthDateDisplay': '10/3/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '25 years, 2 months, 21 days'}","{'mlbamid': 670870, 'playerid': None, 'minormasterid': 'sa3003185', 'masterid': 'sa3003185', 'teamid': 8, 'minorfranchid': 335, 'transdate': '2024-11-18T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 8, 'lminorfranchid': 16, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3003185', 'MLB_FullName': 'Minnesota Twins', 'MLB_ShortName': 'Twins', 'MLB_AbbName': 'MIN', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,670870,sa3003185,25,"25 years, 2 months, 21 days",S,R,2B/3B,/players/yunior-severino/sa3003185/stats?position=2B/3B,Minnesota Twins,Twins,MIN,3.84042,0.406433,-0.341149,35+,-0.0006048741134751773,0.22962962962962963,0.5765432098765432,0.4925925925925926,0.717283950617284,0.6666666666666666,0.08765432098765433,0.8296296296296296,0.13950617283950617,0.7901234567901234,0.8111111111111111,0.18641975308641975,0.5111111111111111,0.3160493827160494,0.2345679012345679,9206,0.7851851851851852,20.87914037494284,0.8691358024691358,AAA
664731,P.J. Higgins,2205,567,514,379,133,90,32,0,11,140,24.7,44,7.8,288,1086,0.259,0.228,0.319,0.294,0.385,0.322,0.309,0.275,0.332,26.5,87.3,13.0,30.9,15,4.0,2.6,5.7,"{'UPId': '18433', 'PlayerId': 18433, 'MLBAMId': 664731, 'MinorMasterId': 'sa875573', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'p.j. higgins', 'FirstName': 'P.J.', 'LastName': 'Higgins', 'firstLastName': 'P.J. Higgins', 'NameKorean': None, 'Height': 70, 'Weight': 195, 'BirthDate': '1993-05-10T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'C/1B', 'BirthCity': '', 'College': 'Old Dominion', 'Debut': '2021-05-19T00:00:00', 'LastGame': '2022-10-05T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2022, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/pj-higgins/18433/stats?position=C/1B', 'HeightDisplay': '5\'10""', 'Age': 32, 'AgeToday': 31, 'AgeYears': 31, 'AgeMonths': 7, 'AgeDays': 14, 'AgeDisplayOld': '31 years, 7 months, 14 days', 'BirthDateDisplay': '5/10/1993', 'DeathDateDisplay': None, 'servicetime': '1.103', 'urlHeadshot': None, 'minSeason': 2021, 'maxSeason': 2022, 'AgeDisplay': '31 years, 7 months, 14 days'}","{'mlbamid': 664731, 'playerid': 18433, 'minormasterid': 'sa875573', 'masterid': '18433', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 18, 'lminorfranchid': 25, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '18433', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",18433.0,664731,sa875573,31,"31 years, 7 months, 14 days",R,R,C/1B,/players/pj-higgins/18433/stats?position=C/1B,Free Agent,,,1.14196,0.457895,-1.53443,0,-0.002706225749559083,0.37530864197530867,0.16296296296296298,0.43333333333333335,0.2518518518518518,0.11604938271604938,0.508641975308642,0.4111111111111111,0.4703703703703704,0.24938271604938272,0.28271604938271605,0.3493827160493827,0.2123456790123457,0.0345679012345679,0.5456790123456791,11539,0.11604938271604938,1.054473403444597,0.07407407407407407,AAA
683357,Owen Caissie,2168,545,471,317,130,79,29,3,19,156,28.6,68,12.5,333,1038,0.276,0.242,0.371,0.342,0.471,0.399,0.366,0.328,0.372,32.1,89.5,14.0,42.6,27,8.5,5.0,5.1,"{'UPId': 'sa3014465', 'PlayerId': None, 'MLBAMId': 683357, 'MinorMasterId': 'sa3014465', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Owen Caissie', 'FirstName': 'Owen', 'LastName': 'Caissie', 'firstLastName': 'Owen Caissie', 'NameKorean': None, 'Height': 75, 'Weight': 190, 'BirthDate': '2002-07-08T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'Burlington', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/owen-caissie/sa3014465/stats?position=OF', 'HeightDisplay': '6\'3""', 'Age': 22, 'AgeToday': 22, 'AgeYears': 22, 'AgeMonths': 5, 'AgeDays': 16, 'AgeDisplayOld': '22 years, 5 months, 16 days', 'BirthDateDisplay': '7/8/2002', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '22 years, 5 months, 16 days'}","{'mlbamid': 683357, 'playerid': None, 'minormasterid': 'sa3014465', 'masterid': 'sa3014465', 'teamid': 17, 'minorfranchid': 316, 'transdate': '2024-11-19T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 17, 'lminorfranchid': 10, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3014465', 'MLB_FullName': 'Chicago Cubs', 'MLB_ShortName': 'Cubs', 'MLB_AbbName': 'CHC', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,683357,sa3014465,22,"22 years, 5 months, 16 days",L,R,OF,/players/owen-caissie/sa3014465/stats?position=OF,Chicago Cubs,Cubs,CHC,4.92218,0.38558,0.0872409,45,0.00016007504587155962,0.15925925925925927,0.6765432098765433,0.6493827160493827,0.7123456790123457,0.7197530864197531,0.17901234567901234,0.8012345679012346,0.5432098765432098,0.8222222222222222,0.7469135802469136,0.4901234567901235,0.6320987654320988,0.49135802469135803,0.14320987654320988,8196,0.9777777777777777,27.838902606310015,0.980246913580247,AAA
688760,Blaine Crim,2145,585,504,407,139,85,32,2,20,101,17.3,70,12.0,249,985,0.276,0.266,0.369,0.363,0.466,0.43,0.363,0.35,0.307,25.3,89.1,15.0,40.8,29,7.1,5.0,6.6,"{'UPId': 'sa3010170', 'PlayerId': None, 'MLBAMId': 688760, 'MinorMasterId': 'sa3010170', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Blaine Crim', 'FirstName': 'Linton', 'LastName': 'Crim', 'firstLastName': 'Blaine Crim', 'NameKorean': None, 'Height': 70, 'Weight': 200, 'BirthDate': '1997-06-17T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B', 'BirthCity': 'Mobile', 'College': 'Mississippi College', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/linton-crim/sa3010170/stats?position=1B', 'HeightDisplay': '5\'10""', 'Age': 28, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 6, 'AgeDays': 7, 'AgeDisplayOld': '27 years, 6 months, 7 days', 'BirthDateDisplay': '6/17/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '27 years, 6 months, 7 days'}","{'mlbamid': 688760, 'playerid': None, 'minormasterid': 'sa3010170', 'masterid': 'sa3010170', 'teamid': 13, 'minorfranchid': 333, 'transdate': '2024-02-05T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 13, 'lminorfranchid': 13, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3010170', 'MLB_FullName': 'Texas Rangers', 'MLB_ShortName': 'Rangers', 'MLB_AbbName': 'TEX', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,688760,sa3010170,27,"27 years, 6 months, 7 days",R,R,1B,/players/linton-crim/sa3010170/stats?position=1B,Texas Rangers,Rangers,TEX,4.48676,0.514706,-0.031166,0,-5.327521367521367e-05,0.8123456790123457,0.6197530864197531,0.9049382716049382,0.8555555555555555,0.8925925925925926,0.571604938271605,0.7197530864197531,0.6222222222222222,0.7407407407407407,0.6148148148148148,0.16790123456790124,0.5975308641975309,0.40987654320987654,0.8962962962962963,10042,0.4617283950617284,13.455677488187778,0.671604938271605,AAA
678894,Liover Peguero,2136,552,495,364,127,81,29,4,13,139,25.2,46,8.3,323,1006,0.257,0.22,0.319,0.29,0.41,0.335,0.316,0.279,0.325,32.1,88.1,11.0,36.5,19,5.2,3.4,5.7,"{'UPId': '24273', 'PlayerId': 24273, 'MLBAMId': 678894, 'MinorMasterId': 'sa3005582', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'liover peguero', 'FirstName': 'Liover', 'LastName': 'Peguero', 'firstLastName': 'Liover Peguero', 'NameKorean': None, 'Height': 72, 'Weight': 220, 'BirthDate': '2000-12-31T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B/SS', 'BirthCity': '', 'College': '', 'Debut': '2022-06-18T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/liover-peguero/24273/stats?position=2B/SS', 'HeightDisplay': '6\'0""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 11, 'AgeDays': 24, 'AgeDisplayOld': '23 years, 11 months, 24 days', 'BirthDateDisplay': '12/31/2000', 'DeathDateDisplay': None, 'servicetime': '0.003', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_20420726.png', 'minSeason': 2022, 'maxSeason': 2024, 'AgeDisplay': '23 years, 11 months, 24 days'}","{'mlbamid': 678894, 'playerid': 24273, 'minormasterid': 'sa3005582', 'masterid': '24273', 'teamid': 27, 'minorfranchid': 327, 'transdate': '2024-09-24T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '24273', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'MLB'}",24273.0,678894,sa3005582,23,"23 years, 11 months, 24 days",R,R,2B/SS,/players/liover-peguero/24273/stats?position=2B/SS,Pittsburgh Pirates,Pirates,PIT,5.90305,0.504087,0.386487,45+,0.0007001576086956522,0.3395061728395062,0.2111111111111111,0.31851851851851853,0.3271604938271605,0.1469135802469136,0.17901234567901234,0.5617283950617284,0.30987654320987656,0.5271604938271605,0.40370370370370373,0.3493827160493827,0.671604938271605,0.6938271604938272,0.8592592592592593,8749,0.9037037037037037,16.157329675354365,0.762962962962963,AAA
694425,Justice Bigbie,2119,558,488,389,121,89,26,2,4,104,18.6,60,10.8,239,992,0.248,0.253,0.333,0.341,0.334,0.373,0.3,0.319,0.304,24.1,89.7,4.0,41.6,17,4.4,3.0,5.0,"{'UPId': 'sa3016971', 'PlayerId': None, 'MLBAMId': 694425, 'MinorMasterId': 'sa3016971', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Justice Bigbie', 'FirstName': 'Justice', 'LastName': 'Bigbie', 'firstLastName': 'Justice Bigbie', 'NameKorean': None, 'Height': 75, 'Weight': 200, 'BirthDate': '1999-01-24T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B/OF', 'BirthCity': 'Chesapeake', 'College': 'Western Carolina', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/justice-bigbie/sa3016971/stats?position=1B/OF', 'HeightDisplay': '6\'3""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 11, 'AgeDays': 0, 'AgeDisplayOld': '25 years, 11 months, 0 days', 'BirthDateDisplay': '1/24/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '25 years, 11 months'}","{'mlbamid': 694425, 'playerid': None, 'minormasterid': 'sa3016971', 'masterid': 'sa3016971', 'teamid': 6, 'minorfranchid': 320, 'transdate': '2024-02-07T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 6, 'lminorfranchid': 6, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3016971', 'MLB_FullName': 'Detroit Tigers', 'MLB_ShortName': 'Tigers', 'MLB_AbbName': 'DET', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,694425,sa3016971,25,"25 years, 11 months, 0 days",R,R,1B/OF,/players/justice-bigbie/sa3016971/stats?position=1B/OF,Detroit Tigers,Tigers,DET,3.99319,0.358056,-1.93933,0,-0.003475501792114695,0.7506172839506173,0.47160493827160493,0.7901234567901234,0.5580246913580247,0.6333333333333333,0.6481481481481481,0.8296296296296296,0.030864197530864196,0.774074074074074,0.3234567901234568,0.5209876543209877,0.14814814814814814,0.3308641975308642,0.0691358024691358,9455,0.7061728395061728,15.985660722450842,0.7580246913580246,AAA
672359,Tirso Ornelas,2116,543,482,400,142,93,24,2,23,88,16.2,51,9.4,214,1023,0.295,0.265,0.363,0.338,0.496,0.408,0.369,0.328,0.316,20.9,88.0,9.0,39.5,25,6.3,4.6,6.7,"{'UPId': 'sa3004048', 'PlayerId': None, 'MLBAMId': 672359, 'MinorMasterId': 'sa3004048', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'tirso ornelas', 'FirstName': 'Tirso', 'LastName': 'Ornelas', 'firstLastName': 'Tirso Ornelas', 'NameKorean': None, 'Height': 75, 'Weight': 200, 'BirthDate': '2000-03-11T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'Tijuana', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/tirso-ornelas/sa3004048/stats?position=OF', 'HeightDisplay': '6\'3""', 'Age': 25, 'AgeToday': 24, 'AgeYears': 24, 'AgeMonths': 9, 'AgeDays': 13, 'AgeDisplayOld': '24 years, 9 months, 13 days', 'BirthDateDisplay': '3/11/2000', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '24 years, 9 months, 13 days'}","{'mlbamid': 672359, 'playerid': None, 'minormasterid': 'sa3004048', 'masterid': 'sa3004048', 'teamid': 29, 'minorfranchid': 328, 'transdate': '2024-10-12T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 29, 'lminorfranchid': 11, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3004048', 'MLB_FullName': 'San Diego Padres', 'MLB_ShortName': 'Padres', 'MLB_AbbName': 'SDP', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,672359,sa3004048,24,"24 years, 9 months, 13 days",L,R,OF,/players/tirso-ornelas/sa3004048/stats?position=OF,San Diego Padres,Padres,SDP,4.07315,0.461538,-0.469559,40,-0.0008647495395948435,0.8765432098765432,0.3074074074074074,0.8938271604938272,0.7641975308641975,0.7197530864197531,0.7913580246913581,0.5407407407407407,0.19135802469135801,0.6703703703703704,0.5333333333333333,0.1506172839506173,0.4765432098765432,0.3530864197530864,0.5765432098765432,9043,0.8395061728395061,19.69626581313824,0.8493827160493828,AAA
682650,Malcom Nuñez,2112,526,468,372,117,85,21,0,11,108,20.5,42,8.0,237,934,0.25,0.244,0.31,0.309,0.365,0.355,0.296,0.296,0.294,25.4,87.7,11.0,38.7,17,4.6,3.2,5.8,"{'UPId': 'sa3008113', 'PlayerId': None, 'MLBAMId': 682650, 'MinorMasterId': 'sa3008113', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Malcom Nunez', 'FirstName': 'Malcom', 'LastName': 'Nuñez', 'firstLastName': 'Malcom Nuñez', 'NameKorean': None, 'Height': 72, 'Weight': 205, 'BirthDate': '2001-03-09T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B/3B', 'BirthCity': 'Havana', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/malcom-nuez/sa3008113/stats?position=1B/3B', 'HeightDisplay': '6\'0""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 9, 'AgeDays': 15, 'AgeDisplayOld': '23 years, 9 months, 15 days', 'BirthDateDisplay': '3/9/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 9 months, 15 days'}","{'mlbamid': 682650, 'playerid': None, 'minormasterid': 'sa3008113', 'masterid': 'sa3008113', 'teamid': 27, 'minorfranchid': 327, 'transdate': '2024-02-28T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 12, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3008113', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,682650,sa3008113,23,"23 years, 9 months, 15 days",R,R,1B/3B,/players/malcom-nuez/sa3008113/stats?position=1B/3B,Pittsburgh Pirates,Pirates,PIT,2.8129,0.490566,-0.880455,40,-0.0016738688212927756,0.6308641975308642,0.18395061728395062,0.6851851851851852,0.45925925925925926,0.34074074074074073,0.5617283950617284,0.48518518518518516,0.30987654320987656,0.6370370370370371,0.34814814814814815,0.3148148148148148,0.34074074074074073,0.17037037037037037,0.7876543209876543,8680,0.917283950617284,14.35153025453437,0.7086419753086419,AAA
